token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
13-3	PSB146	13	13	3	okay	okay	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-4	PSB146	13	13	4	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-5	PSB146	13	13	5	ah	ah	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-6	PSB146	13	13	6	dove	dove	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-7	PSB146	13	13	7	abiti?	abiti	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=28.0	_	_	_	_
14-0	PSB153	14	14	0	a	a	_	_	_	_	_	linguistic	_	none	_	Begin=28.14	_	_	_	_
14-1	PSB153	14	14	1	marano	marano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-2	PSB153	14	14	2	sul	sul	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-3	PSB153	14	14	3	panaro	panaro	_	_	_	_	_	linguistic	_	none	_	End=29.33	_	_	_	_
15-0	PSB146	15	15	0	°a	a	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=29.347	_	_	_	_
15-1	PSB146	15	15	1	marano	marano	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	_
15-2	PSB146	15	15	2	sul	sul	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	_
15-3	PSB146	15	15	3	panaro°	panaro	_	_	_	_	_	linguistic	_	none	Volume=low	End=30.37	_	_	_	_
16-0	PSB153	16	16	0	vicino	vicino	_	_	_	_	_	linguistic	_	none	_	Begin=30.405	_	_	_	_
16-1	PSB153	16	16	1	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-2	PSB153	16	16	2	vignola	vignola	_	_	_	_	_	linguistic	_	none	_	End=31.345	_	_	_	_
17-0	PSB146	17	17	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=31.345	_	_	_	_
17-1	PSB146	17	17	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-2	PSB146	17	17	2	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-3	PSB146	17	17	3	conosco	conosco	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-4	PSB146	17	17	4	((ride))	((ride))	_	_	_	_	_	nonverbalbehavior	_	none	_	End=32.53	_	_	_	_
18-0	PSB147	18	18	0	a:h	ah	_	_	_	_	_	linguistic	_	none	_	Begin=32.252	0x1	_	_	_
18-1	PSB147	18	18	1	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-2	PSB147	18	18	2	me	me	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-3	PSB147	18	18	3	già:	già	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	2x1	_	_	_
18-4	PSB147	18	18	4	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
18-5	PSB147	18	18	5	vengo	vengo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-6	PSB147	18	18	6	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-7	PSB147	18	18	7	scuola	scuola	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-8	PSB147	18	18	8	l-	l-	_	_	_	_	_	linguistic	_	none	Interrupted=Yes|PauseAfter=Yes	_	_	_	_	_
18-9	PSB147	18	18	9	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
18-10	PSB147	18	18	10	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-11	PSB147	18	18	11	anno	anno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-12	PSB147	18	18	12	scorso	scorso	_	_	_	_	_	linguistic	_	none	_	End=36.16	_	_	_	_
19-0	PSB146	19	19	0	[mhmh]	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=36.449|End=36.83	_	_	_	0-4(4)
20-0	PSB147	20	20	0	[fatto]	fatto	_	_	_	_	_	linguistic	_	none	_	Begin=36.449	_	_	_	0-5(4)
20-1	PSB147	20	20	1	solo	solo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-2	PSB147	20	20	2	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-3	PSB147	20	20	3	uno	uno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-4	PSB147	20	20	4	e:	e	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
20-5	PSB147	20	20	5	dopo	dopo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-6	PSB147	20	20	6	e:h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
20-7	PSB147	20	20	7	riposa	riposa	_	_	_	_	_	linguistic	_	none	_	End=39.9	_	_	_	_
21-0	PSB147	21	21	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=40.095	_	_	_	_
21-1	PSB147	21	21	1	torna	torna	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-2	PSB147	21	21	2	questo	questo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-3	PSB147	21	21	3	anno	anno	_	_	_	_	_	linguistic	_	none	_	End=41.13	_	_	_	_
22-0	PSB147	22	22	0	[per	per	_	_	_	_	_	linguistic	_	none	_	Begin=41.682	_	_	_	0-3(5)
22-1	PSB147	22	22	1	continua]re	continuare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-8(5)
22-2	PSB147	22	22	2	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-3	PSB147	22	22	3	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-4	PSB147	22	22	4	ce	ce	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-5	PSB147	22	22	5	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
22-6	PSB147	22	22	6	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-7	PSB147	22	22	7	tempo	tempo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-8	PSB147	22	22	8	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-9	PSB147	22	22	9	vieni	vieni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-10	PSB147	22	22	10	qua	qua	_	_	_	_	_	linguistic	_	none	_	End=44.01	_	_	_	_
23-0	PSB146	23	23	0	[e	e	_	_	_	_	_	linguistic	_	none	_	Begin=41.733	_	_	_	0-1(5)
23-1	PSB146	23	23	1	s-]	s-	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	End=42.09	_	_	_	0-2(5)
24-0	PSB147	24	24	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=44.525	0x1	_	_	_
24-1	PSB147	24	24	1	c(io)è	cioè	_	_	_	_	_	linguistic	_	none	Reduced=Yes	_	_	_	_	_
24-2	PSB147	24	24	2	ce	ce	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-3	PSB147	24	24	3	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
24-4	PSB147	24	24	4	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-5	PSB147	24	24	5	tanto:	tanto	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	4x1	_	_	_
24-6	PSB147	24	24	6	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
24-7	PSB147	24	24	7	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-8	PSB147	24	24	8	fare	fare	_	_	_	_	_	linguistic	_	none	_	End=46.96	_	_	_	_
25-0	PSB147	25	25	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=47.153|End=47.65	0x1	_	_	_
26-0	PSB146	26	26	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=47.79|End=48.25	_	_	_	_
27-0	PSB147	27	27	0	che:	che	_	_	_	_	_	linguistic	_	none	_	Begin=48.317|End=49.12	2x1	_	_	_
28-0	PSB147	28	28	0	trovato	trovato	_	_	_	_	_	linguistic	_	none	_	Begin=49.817	_	_	_	_
28-1	PSB147	28	28	1	fare	fare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
28-2	PSB147	28	28	2	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
28-3	PSB147	28	28	3	corso	corso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
28-4	PSB147	28	28	4	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
28-5	PSB147	28	28	5	informatica	informatica	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
28-6	PSB147	28	28	6	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
28-7	PSB147	28	28	7	online	online	_	_	_	_	_	linguistic	_	none	_	End=53.06	_	_	_	_
29-0	PSB146	29	29	0	mhmh	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=53.187|End=53.58	_	_	_	_
30-0	PSB147	30	30	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=53.647	0x1	_	_	_
30-1	PSB147	30	30	1	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
30-2	PSB147	30	30	2	anno	anno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
30-3	PSB147	30	30	3	scorso	scorso	_	_	_	_	_	linguistic	_	none	_	End=54.75	_	_	_	_
31-0	PSB147	31	31	0	e:	e	_	_	_	_	_	linguistic	_	none	_	Begin=55.234|End=56.26	0x1	_	_	_
32-0	PSB147	32	32	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=58.275	_	_	_	_
32-1	PSB147	32	32	1	anche	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
32-2	PSB147	32	32	2	trovo	trovo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
32-3	PSB147	32	32	3	l:-	l-	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	0x1	_	_	_
32-4	PSB147	32	32	4	la-	la-	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
32-5	PSB147	32	32	5	fa-	fa-	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
32-6	PSB147	32	32	6	lavoro	lavoro	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
32-7	PSB147	32	32	7	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
32-8	PSB147	32	32	8	cerca	cerca	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
32-9	PSB147	32	32	9	lavoro:	lavoro	_	_	_	_	_	linguistic	_	none	_	_	5x1	_	_	_
32-10	PSB147	32	32	10	e:h	eh	_	_	_	_	_	linguistic	_	none	_	End=62.3	0x1	_	_	_
33-0	PSB147	33	33	0	per	per	_	_	_	_	_	linguistic	_	none	_	Begin=62.696	_	_	_	_
33-1	PSB147	33	33	1	cosa:	cosa	_	_	_	_	_	linguistic	_	none	_	_	3x1	_	_	_
33-2	PSB147	33	33	2	(noi)	noi	_	_	_	_	_	linguistic	_	none	_	_	_	_	0-3(0)	_
33-3	PSB147	33	33	3	vieni	vieni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
33-4	PSB147	33	33	4	qua	qua	_	_	_	_	_	linguistic	_	none	_	End=64.053	_	_	_	_
34-0	PSB146	34	34	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=64.396	_	_	_	_
34-1	PSB146	34	34	1	[sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(6)
34-2	PSB146	34	34	2	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(6)
34-3	PSB146	34	34	3	bologna	bologna	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	0-7(6)
34-4	PSB146	34	34	4	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
34-5	PSB146	34	34	5	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(6)
34-6	PSB146	34	34	6	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(6)
34-7	PSB146	34	34	7	detto]	detto	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	0-5(6)
34-8	PSB146	34	34	8	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
34-9	PSB146	34	34	9	okay	okay	_	_	_	_	_	linguistic	_	none	_	End=66.368	_	_	_	_
35-0	PSB147	35	35	0	[sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=64.798	_	_	_	0-2(6)
35-1	PSB147	35	35	1	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(6)
35-2	PSB147	35	35	2	°a	a	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	0-1(6)
35-3	PSB147	35	35	3	bologna°]	bologna	_	_	_	_	_	linguistic	_	none	Volume=low	End=66.162	_	_	_	0-7(6)
36-0	PSB146	36	36	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=66.616	_	_	_	_
36-1	PSB146	36	36	1	s-	s-	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
36-2	PSB146	36	36	2	vorresti	vorresti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
36-3	PSB146	36	36	3	studiare	studiare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
36-4	PSB146	36	36	4	all'	all'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
36-5	PSB146	36	36	5	università	università	_	_	_	_	_	linguistic	_	none	_	End=68.5	_	_	_	_
37-0	PSB147	37	37	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=68.955|End=69.171	_	_	_	_
38-0	PSB146	38	38	0	°okay°	okay	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=69.587|End=69.803	_	_	_	_
39-0	PSB147	39	39	0	voglio	voglio	_	_	_	_	_	linguistic	_	none	_	Begin=69.907	_	_	_	_
39-1	PSB147	39	39	1	trovare	trovare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
39-2	PSB147	39	39	2	dopo:	dopo	_	_	_	_	_	linguistic	_	none	_	End=71.3	3x1	_	_	_
40-0	PSB147	40	40	0	ai	ai	_	_	_	_	_	linguistic	_	none	_	Begin=72.516	_	_	_	_
40-1	PSB147	40	40	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
40-2	PSB147	40	40	2	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
40-3	PSB147	40	40	3	so	so	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
40-4	PSB147	40	40	4	dopo	dopo	_	_	_	_	_	linguistic	_	none	_	End=73.605	_	_	_	_
41-0	PSB147	41	41	0	dopo	dopo	_	_	_	_	_	linguistic	_	none	_	Begin=74.647	_	_	_	_
41-1	PSB147	41	41	1	ce	ce	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-2	PSB147	41	41	2	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
41-3	PSB147	41	41	3	ho:	ho	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
41-4	PSB147	41	41	4	ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-5	PSB147	41	41	5	uno	uno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-6	PSB147	41	41	6	ci	ci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-7	PSB147	41	41	7	due	due	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
41-8	PSB147	41	41	8	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
41-9	PSB147	41	41	9	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
41-10	PSB147	41	41	10	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	1-2(0)	_
41-11	PSB147	41	41	11	(università)	università	_	_	_	_	_	linguistic	_	none	_	End=77.74	_	_	0-9(0)	_
42-0	PSB147	42	42	0	eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=78.225	_	_	_	_
42-1	PSB147	42	42	1	no-	no-	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
42-2	PSB147	42	42	2	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
42-3	PSB147	42	42	3	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
42-4	PSB147	42	42	4	fa	fa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
42-5	PSB147	42	42	5	fare	fare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
42-6	PSB147	42	42	6	con	con	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
42-7	PSB147	42	42	7	e:h	eh	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	0x1	_	_	_
42-8	PSB147	42	42	8	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
42-9	PSB147	42	42	9	INGLESE	inglese	_	_	_	_	_	linguistic	_	none	Volume=high	_	_	_	_	_
42-10	PSB147	42	42	10	[°non	non	_	_	_	_	_	linguistic	_	none	Volume=low	_	_	_	_	0-3(7)
42-11	PSB147	42	42	11	so°]	so	_	_	_	_	_	linguistic	_	none	Volume=low	End=82.079	_	_	_	0-2(7)
43-0	PSB146	43	43	0	[mhmh]	mhmh	_	_	_	_	_	linguistic	_	none	_	Begin=81.128|End=82.079	_	_	_	0-4(7)
44-0	PSB146	44	44	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=82.445	_	_	_	_
44-1	PSB146	44	44	1	lo	lo	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
44-2	PSB146	44	44	2	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
44-3	PSB146	44	44	3	[devi	devi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(8)
44-4	PSB146	44	44	4	fare]	fare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(8)
44-5	PSB146	44	44	5	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
44-6	PSB146	44	44	6	italiano	italiano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
44-7	PSB146	44	44	7	all'	all'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
44-8	PSB146	44	44	8	uni[versità]	università	_	_	_	_	_	linguistic	_	none	_	End=84.5	_	_	_	2-10(9)
45-0	PSB147	45	45	0	[°sì	sì	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=82.732	_	_	_	0-2(8)
45-1	PSB147	45	45	1	sì°]	sì	_	_	_	_	_	linguistic	_	none	Volume=low	End=83.224	_	_	_	0-2(8)
46-0	PSB147	46	46	0	[sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=84.109	_	_	_	0-2(9)
46-1	PSB147	46	46	1	sì] sì	sì sì	_	_	_	_	_	error	_	none	_	End=84.671	_	_	_	0-2(9)
47-0	PSB146	47	47	0	esatto	esatto	_	_	_	_	_	linguistic	_	none	_	Begin=84.98|End=85.329	_	_	_	_
48-0	PSB146	48	48	0	e:	e	_	_	_	_	_	linguistic	_	none	_	Begin=86.006	0x1	_	_	_
48-1	PSB146	48	48	1	tu	tu	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
48-2	PSB146	48	48	2	invece	invece	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
